search,heuristic,task,expandedNodes,searchTime
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/freecell/task13.pddl,
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/freecell/task14.pddl,
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/freecell/task15.pddl,
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/freecell/task16.pddl,
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/freecell/task17.pddl,
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/freecell/task18.pddl,
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/freecell/task19.pddl,
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/freecell/task20.pddl,
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/gripper/task01.pddl,26,0.029
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/gripper/task02.pddl,54,0.1
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/gripper/task03.pddl,90,0.26
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/gripper/task04.pddl,134,0.57
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/gripper/task05.pddl,186,1.1
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/gripper/task06.pddl,246,1.8
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/gripper/task07.pddl,314,3.0
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/gripper/task08.pddl,390,4.5
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/gripper/task09.pddl,474,6.6
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/gripper/task10.pddl,566,9.5
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/gripper/task11.pddl,666,1.3e+01
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/gripper/task12.pddl,774,1.8e+01
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/gripper/task13.pddl,890,2.3e+01
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/gripper/task14.pddl,1014,3.1e+01
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/gripper/task15.pddl,1146,3.9e+01
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/gripper/task16.pddl,1286,5e+01
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/gripper/task17.pddl,1434,6e+01
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/gripper/task18.pddl,1590,7.5e+01
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/gripper/task19.pddl,1754,9.2e+01
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/gripper/task20.pddl,1926,1.1e+02
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/logistics/task01.pddl,21,0.048
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/logistics/task02.pddl,23,0.053
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/logistics/task03.pddl,18,0.03
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/logistics/task04.pddl,31,0.092
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/logistics/task05.pddl,21,0.059
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/logistics/task06.pddl,9,0.017
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/logistics/task07.pddl,29,0.1
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/logistics/task08.pddl,15,0.047
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/logistics/task09.pddl,29,0.11
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/logistics/task10.pddl,28,0.089
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/logistics/task11.pddl,41,0.36
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/logistics/task12.pddl,59,0.55
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/logistics/task13.pddl,37,0.34
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/logistics/task14.pddl,55,0.6
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/logistics/task15.pddl,49,0.57
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/logistics/task16.pddl,36,0.33
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/logistics/task17.pddl,60,1.4
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/logistics/task18.pddl,51,1.0
greedy_best_first_search,hFFHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/logistics/task19.pddl,72,1.8
