search,heuristic,task,expandedNodes,searchTime
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/logistics/task08.pddl,15,0.011
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/logistics/task09.pddl,30,0.028
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/logistics/task10.pddl,30,0.024
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/logistics/task11.pddl,58,0.11
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/logistics/task12.pddl,72,0.14
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/logistics/task13.pddl,40,0.084
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/logistics/task14.pddl,65,0.15
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/logistics/task15.pddl,50,0.1
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/logistics/task16.pddl,34,0.074
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/logistics/task17.pddl,67,0.29
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/logistics/task18.pddl,57,0.24
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/logistics/task19.pddl,79,0.35
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/logistics/task20.pddl,93,0.47
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/logistics/task21.pddl,68,0.3
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/logistics/task22.pddl,118,0.7
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/logistics/task23.pddl,1583,1.9e+01
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/logistics/task24.pddl,1780,1.7e+01
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/logistics/task25.pddl,2046,1.9e+01
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/logistics/task26.pddl,2087,2.5e+01
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/logistics/task27.pddl,2285,2.9e+01
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/logistics/task28.pddl,3393,3.8e+01
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/miconic/task01.pddl,5,0.0018
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/miconic/task02.pddl,9,0.0034
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/miconic/task03.pddl,13,0.0089
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/miconic/task04.pddl,24,0.015
greedy_best_first_search,EuclidianLandmarkHeuristic,/gdisk/ki/home/mgehring/pyperplan-main/benchmarks/miconic/task05.pddl,28,0.022
